Rk,Season,SeasonNum,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
7280,2012,3,Nick Young,27,PHI,SG,59,17,1411,13.3,0.525,0.387,0.236,1.9,8.7,5.2,9.7,1.3,0.8,7.7,21.2,1.4,1.0,2.3,0.079,-0.1,-0.6,-0.7,0.5,
6812,2013,4,Nick Young,28,LAL,SG,64,9,1810,16.0,0.564,0.394,0.321,1.7,8.1,4.9,9.0,1.2,0.5,8.6,26.8,2.3,0.3,2.5,0.067,1.4,-1.9,-0.5,0.7,6MOY-8
6330,2014,5,Nick Young,29,LAL,SG,42,0,1000,14.2,0.52,0.473,0.311,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26.0,1.1,0.1,1.2,0.058,0.8,-2.1,-1.3,0.2,
5838,2015,6,Nick Young,30,LAL,SG,54,2,1033,9.1,0.483,0.637,0.204,1.4,9.0,5.1,5.4,1.1,0.5,6.9,18.5,0.1,0.0,0.1,0.003,-1.6,-2.1,-3.7,-0.5,
5359,2016,7,Nick Young,31,LAL,SG,60,60,1556,14.1,0.588,0.665,0.142,1.7,8.2,4.8,5.8,1.2,0.7,5.1,19.5,3.0,0.2,3.2,0.098,1.7,-1.8,-0.1,0.7,
4846,2017,8,Nick Young,32,GSW,SG,80,8,1393,10.0,0.562,0.668,0.133,1.7,7.9,5.0,3.5,1.3,0.4,7.0,17.5,0.8,0.9,1.7,0.059,-1.6,-1.9,-3.5,-0.5,
4316,2018,9,Nick Young,33,DEN,SG,4,0,37,2.3,0.5,0.889,0.0,0.0,2.9,1.5,6.8,0.0,2.4,18.2,12.7,0.0,0.0,0.0,-0.021,-4.3,-2.5,-6.9,0.0,
3285,2019,1,Nickeil Alexander-Walker,21,NOP,SG,47,1,591,8.9,0.473,0.5,0.139,1.6,13.5,7.5,21.1,1.3,1.1,16.1,23.3,-0.7,0.4,-0.2,-0.02,-3.2,-1.4,-4.6,-0.4,
2747,2020,2,Nickeil Alexander-Walker,22,NOP,SG,46,13,1007,12.5,0.522,0.478,0.144,1.4,14.1,7.8,14.7,2.2,2.1,12.4,23.2,-0.3,1.0,0.7,0.035,-1.4,0.1,-1.3,0.2,
2640,2021,3,Nickeil Alexander-Walker,23,2TM,SG,65,21,1466,10.5,0.475,0.497,0.16,2.7,11.5,7.1,16.1,1.5,1.5,11.3,24.1,-1.1,1.1,0.1,0.003,-1.8,-1.1,-2.9,-0.3,
1602,2022,4,Nickeil Alexander-Walker,24,2TM,SG,59,3,884,11.6,0.565,0.539,0.203,1.9,10.5,6.3,16.7,1.7,2.0,14.6,17.9,0.3,0.8,1.1,0.062,-1.4,0.4,-0.9,0.2,
1528,2023,5,Nickeil Alexander-Walker,25,MIN,SG,82,20,1921,10.9,0.578,0.623,0.121,2.2,7.5,4.9,14.5,1.6,1.9,11.8,14.8,1.5,2.8,4.3,0.107,-1.1,1.3,0.2,1.1,
960,2024,6,Nickeil Alexander-Walker,26,MIN,SG,82,10,2073,11.6,0.579,0.601,0.192,2.9,11.1,7.1,15.0,1.2,1.5,12.9,16.0,2.0,2.3,4.3,0.099,-0.8,0.4,-0.4,0.8,6MOY-6
67,2025,7,Nickeil Alexander-Walker,27,ATL,SG,9,6,278,13.4,0.57,0.455,0.331,1.9,6.8,4.4,15.3,1.5,2.3,14.2,24.4,0.0,0.3,0.3,0.043,-0.4,-0.9,-1.4,0.0,
3052,2020,1,Nico Mannion,19,GSW,PG,30,1,364,9.3,0.487,0.526,0.246,1.8,11.5,6.7,25.6,2.1,0.2,19.7,18.5,-0.2,0.4,0.2,0.029,-3.4,-0.5,-3.9,-0.2,
7799,2010,1,Nicolas Batum,22,POR,SF,80,67,2522,14.8,0.563,0.424,0.203,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,4.4,2.3,6.6,0.126,1.1,0.0,1.1,2.0,
7320,2011,2,Nicolas Batum,23,POR,SF,59,34,1791,17.3,0.575,0.427,0.248,5.2,12.6,8.8,7.9,1.7,2.6,11.2,20.5,3.3,1.4,4.8,0.127,2.6,0.0,2.5,2.0,
6849,2012,3,Nicolas Batum,24,POR,SF,73,73,2807,15.7,0.566,0.533,0.252,4.0,13.2,8.5,20.3,1.7,2.2,17.0,18.2,3.8,1.9,5.8,0.099,2.3,0.5,2.8,3.4,
6371,2013,4,Nicolas Batum,25,POR,SF,82,82,2956,15.8,0.589,0.491,0.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,4.8,3.1,7.9,0.128,2.2,1.2,3.4,4.0,
5878,2014,5,Nicolas Batum,26,POR,SF,71,71,2380,13.1,0.516,0.515,0.163,2.8,15.6,9.4,20.5,1.7,1.2,17.0,14.6,2.0,3.2,5.2,0.105,0.3,1.8,2.1,2.4,
5403,2015,6,Nicolas Batum,27,CHO,SF,70,70,2448,15.6,0.546,0.457,0.22,2.4,16.8,9.6,26.9,1.3,1.4,17.6,21.4,2.0,2.9,5.0,0.097,1.1,0.1,1.2,2.0,
4911,2016,7,Nicolas Batum,28,CHO,SG,77,77,2617,15.8,0.529,0.415,0.291,1.9,18.4,10.1,27.7,1.6,1.0,15.0,22.3,1.7,2.8,4.6,0.084,0.6,0.2,0.8,1.9,
4372,2017,8,Nicolas Batum,29,CHO,SG,64,64,1981,14.4,0.523,0.422,0.2,3.1,13.8,8.4,26.2,1.6,1.0,15.6,18.3,1.7,1.8,3.5,0.084,0.5,-0.1,0.4,1.2,
3845,2018,9,Nicolas Batum,30,CHO,SF,75,72,2354,11.9,0.581,0.53,0.158,3.2,14.9,8.9,14.5,1.5,1.6,16.3,13.2,2.0,1.7,3.7,0.076,-0.7,0.4,-0.3,1.0,
3311,2019,10,Nicolas Batum,31,CHO,SF,22,3,505,9.2,0.463,0.605,0.123,5.2,16.8,10.8,18.3,1.7,1.5,20.5,9.4,0.2,0.4,0.6,0.055,-2.8,0.9,-1.9,0.0,
2774,2020,11,Nicolas Batum,32,LAC,SF,67,38,1835,12.9,0.617,0.66,0.141,3.2,15.9,9.7,10.5,1.9,1.8,10.8,11.8,2.7,2.3,5.0,0.132,0.6,1.5,2.1,1.9,
2672,2021,12,Nicolas Batum,33,LAC,PF,59,54,1462,13.5,0.608,0.698,0.098,2.2,15.8,9.2,9.7,1.9,2.4,9.0,13.3,1.6,2.1,3.7,0.123,0.5,1.9,2.3,1.6,
1629,2022,13,Nicolas Batum,34,LAC,PF,78,19,1709,11.0,0.594,0.832,0.126,4.1,15.4,9.8,9.4,1.5,2.3,11.1,11.5,1.7,1.9,3.6,0.101,-0.8,1.2,0.5,1.0,
1558,2023,14,Nicolas Batum,35,2TM,PF,60,38,1529,10.2,0.603,0.723,0.082,5.0,13.1,9.0,10.7,1.5,2.3,13.1,8.6,1.7,1.6,3.3,0.103,-1.3,0.8,-0.4,0.6,
986,2024,15,Nicolas Batum,36,LAC,PF,78,8,1367,10.3,0.633,0.853,0.088,4.0,14.0,9.0,7.8,1.9,2.6,12.1,9.0,1.5,2.0,3.5,0.124,-1.2,2.0,0.8,1.0,
228,2025,16,Nicolas Batum,37,LAC,PF,9,2,143,6.0,0.422,0.938,0.0,4.3,14.1,9.4,6.4,2.1,3.6,13.5,11.5,-0.1,0.1,0.0,-0.013,-4.7,-0.4,-5.0,-0.1,
4941,2016,1,Nicolás Brussino,23,DAL,SG,54,2,521,10.7,0.498,0.674,0.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16.0,0.0,0.6,0.6,0.055,-1.7,0.1,-1.6,0.1,
4413,2017,2,Nicolás Brussino,24,ATL,SF,4,0,10,-4.6,0.0,1.0,0.0,0.0,33.5,16.7,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,-0.18,-8.1,-3.2,-11.3,0.0,
5132,2016,1,Nicolás Laprovíttola,27,SAS,PG,18,3,174,8.4,0.579,0.574,0.191,0.7,5.7,3.3,23.0,1.2,0.5,27.2,18.2,0.0,0.2,0.2,0.044,-3.2,-0.8,-3.9,-0.1,
3613,2019,1,Nicolò Melli,29,NOP,C,60,8,1042,11.4,0.556,0.638,0.226,3.9,14.5,9.2,10.5,1.5,1.8,11.5,15.7,0.9,0.9,1.8,0.082,-1.5,0.2,-1.3,0.2,
3079,2020,2,Nicolò Melli,30,2TM,PF,45,4,566,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-3.5,-0.2,
4546,2017,1,Nigel Hayes-Davis,23,3TM,SF,9,0,122,6.4,0.393,0.485,0.091,3.6,17.5,10.3,6.7,0.8,2.3,5.5,13.3,-0.2,0.1,-0.1,-0.034,-3.7,-0.1,-3.8,-0.1,
296,2025,2,Nigel Hayes-Davis,31,PHO,SF,9,0,80,7.1,0.531,0.375,0.0,7.0,8.7,7.8,6.6,2.4,0.0,20.0,10.4,0.0,0.1,0.0,0.024,-4.5,-0.6,-5.2,-0.1,
3793,2019,1,Nigel Williams-Goss,25,UTA,PG,10,0,50,8.1,0.415,0.438,0.125,4.6,8.5,6.6,16.4,2.9,1.7,15.1,17.4,-0.1,0.1,0.0,0.017,-5.2,1.3,-3.9,0.0,
6263,2014,1,Nik Stauskas,21,SAC,SG,73,1,1127,7.5,0.492,0.503,0.216,1.1,7.5,4.4,9.0,0.9,1.2,11.0,14.2,0.3,0.2,0.5,0.021,-2.4,-1.0,-3.3,-0.4,
5774,2015,2,Nik Stauskas,22,PHI,SG,73,35,1809,9.2,0.517,0.596,0.217,1.3,10.0,5.5,12.0,1.2,0.8,13.6,16.7,0.0,0.5,0.5,0.012,-2.3,-1.5,-3.8,-0.8,
5292,2016,3,Nik Stauskas,23,PHI,SG,80,27,2188,9.0,0.54,0.566,0.237,1.1,10.3,5.7,12.9,1.0,1.2,15.5,16.4,0.1,1.4,1.4,0.031,-2.1,-0.8,-2.8,-0.5,
4802,2017,4,Nik Stauskas,24,2TM,SG,41,0,523,9.0,0.543,0.649,0.188,0.8,12.3,6.5,11.1,0.8,0.6,13.5,15.9,0.1,0.3,0.3,0.031,-1.3,-1.0,-2.3,-0.1,
4271,2018,5,Nik Stauskas,25,2TM,SG,68,0,1015,10.9,0.545,0.556,0.189,1.9,11.7,6.8,11.1,1.0,0.6,12.2,17.6,0.6,0.5,1.1,0.052,-0.7,-1.2,-1.9,0.0,
2224,2021,6,Nik Stauskas,28,2TM,SG,8,0,39,10.5,0.541,0.714,0.429,3.0,5.7,4.4,7.3,0.0,0.0,5.7,20.0,0.0,0.0,0.1,0.078,-0.9,-2.7,-3.6,0.0,
5602,2015,1,Nikola Jokić,20,DEN,C,80,55,1733,21.5,0.582,0.14,0.317,11.4,24.7,17.9,18.1,2.3,2.3,13.2,19.9,4.5,2.2,6.7,0.185,2.6,1.3,3.9,2.6,ROY-3
5113,2016,2,Nikola Jokić,21,DEN,C,73,59,2038,26.3,0.64,0.163,0.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,7.7,2.0,9.7,0.228,5.9,1.4,7.3,4.8,
4603,2017,3,Nikola Jokić,22,DEN,C,75,73,2443,24.4,0.603,0.277,0.31,9.0,27.9,18.5,29.6,1.8,2.1,15.5,24.2,7.8,2.9,10.7,0.211,5.3,1.6,6.9,5.5,
4079,2018,4,Nikola Jokić,23,DEN,C,80,80,2504,26.3,0.589,0.224,0.292,9.8,27.6,18.7,37.0,2.1,1.9,15.4,27.4,7.5,4.3,11.8,0.226,6.2,2.9,9.1,7.0,"MVP-4,AS,NBA1"
3542,2019,5,Nikola Jokić,24,DEN,C,73,73,2336,24.9,0.605,0.238,0.281,8.0,26.1,17.1,35.2,1.8,1.7,15.8,26.6,6.7,3.1,9.8,0.202,5.5,2.0,7.4,5.5,"MVP-9,AS,NBA2"
3003,2020,6,Nikola Jokić,25,DEN,C,72,72,2488,31.3,0.647,0.183,0.305,9.4,26.1,17.8,40.4,1.9,1.9,13.1,29.6,12.2,3.4,15.6,0.301,9.1,3.0,12.1,8.8,"MVP-1,AS,NBA1"
2451,2021,7,Nikola Jokić,26,DEN,C,74,74,2476,32.8,0.661,0.22,0.357,9.6,35.5,23.0,42.6,2.2,2.3,15.6,31.9,10.8,4.5,15.2,0.296,9.2,4.5,13.7,9.8,"MVP-1,AS,NBA1"
1845,2022,8,Nikola Jokić,27,DEN,C,69,69,2323,31.5,0.701,0.146,0.406,8.5,31.3,20.2,46.6,1.8,1.8,17.0,27.2,11.2,3.8,14.9,0.308,8.5,4.5,13.0,8.8,"MVP-2,CPOY-13,AS,NBA2"
1334,2023,9,Nikola Jokić,28,DEN,C,79,79,2737,31.0,0.65,0.164,0.31,9.3,29.6,19.8,42.0,2.0,2.1,12.9,29.3,12.0,5.1,17.0,0.299,9.0,4.2,13.2,10.6,"MVP-1,CPOY-4,AS,NBA1"
768,2024,10,Nikola Jokić,29,DEN,C,70,70,2571,32.0,0.663,0.243,0.331,9.0,28.2,19.1,44.1,2.4,1.6,12.8,29.5,12.7,3.8,16.4,0.307,9.9,3.3,13.3,9.8,"MVP-2,CPOY-2,AS,NBA1"
31,2025,11,Nikola Jokić,30,DEN,C,9,9,306,35.4,0.733,0.296,0.333,10.1,30.1,20.9,53.5,2.7,2.1,15.3,25.2,1.9,0.8,2.7,0.42,11.7,6.7,18.4,1.6,
1855,2022,1,Nikola Jović,19,MIA,PF,15,8,204,10.6,0.53,0.507,0.275,5.0,13.1,8.9,7.3,1.7,1.0,11.4,19.0,0.0,0.2,0.2,0.053,-3.4,0.0,-3.4,-0.1,
1324,2023,2,Nikola Jović,20,MIA,PF,46,38,896,12.8,0.583,0.58,0.167,3.1,21.3,12.1,14.7,1.4,1.5,12.2,17.1,0.6,1.3,1.9,0.103,-0.9,1.3,0.3,0.5,
755,2024,3,Nikola Jović,21,MIA,PF,46,10,1156,13.8,0.595,0.557,0.231,2.5,14.6,8.6,16.6,1.6,1.1,12.6,18.3,1.2,1.3,2.5,0.104,-0.3,0.6,0.3,0.7,
135,2025,4,Nikola Jović,22,MIA,PF,10,1,222,13.1,0.595,0.493,0.4,3.9,16.1,10.3,17.0,1.4,1.3,17.7,19.8,0.1,0.3,0.4,0.09,-1.4,0.6,-0.8,0.1,
6166,2014,1,Nikola Mirotić,23,CHI,PF,82,3,1654,17.9,0.556,0.502,0.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,3.0,2.7,5.7,0.165,1.4,1.0,2.3,1.8,"ROY-2,6MOY-6"
5672,2015,2,Nikola Mirotić,24,CHI,PF,66,38,1646,15.6,0.564,0.568,0.297,3.8,19.1,11.6,9.4,1.8,2.0,12.9,21.1,1.8,2.2,3.9,0.115,1.0,0.4,1.5,1.5,
5186,2016,3,Nikola Mirotić,25,CHI,PF,70,15,1679,14.5,0.546,0.603,0.205,3.9,20.9,12.3,6.9,1.6,2.6,10.5,19.8,1.2,2.5,3.8,0.107,0.2,0.5,0.7,1.1,
4681,2017,4,Nikola Mirotić,26,2TM,PF,55,14,1494,18.7,0.577,0.523,0.2,4.3,24.9,14.6,8.6,1.4,2.2,7.7,23.4,2.2,1.8,4.0,0.128,2.5,-0.3,2.2,1.6,6MOY-7
4162,2018,5,Nikola Mirotić,27,2TM,PF,46,25,1245,17.2,0.584,0.587,0.229,5.1,22.6,14.0,6.2,1.2,2.2,7.4,21.4,2.0,1.4,3.5,0.133,2.1,-0.6,1.5,1.1,
8090,2010,1,Nikola Peković,25,MIN,C,65,11,887,11.2,0.573,0.0,0.433,11.0,13.2,12.1,4.8,1.0,3.0,22.5,19.4,0.2,0.5,0.6,0.035,-4.8,-0.9,-5.7,-0.8,
7634,2011,2,Nikola Peković,26,MIN,C,47,35,1264,21.4,0.607,0.0,0.412,15.8,14.6,15.2,4.6,1.2,1.8,14.0,21.9,3.6,0.9,4.5,0.17,2.3,-1.3,1.0,1.0,
7151,2012,3,Nikola Peković,27,MIN,C,62,62,1959,20.2,0.572,0.0,0.437,13.0,19.0,15.9,4.9,1.1,2.0,10.3,22.5,4.6,2.1,6.7,0.163,1.7,-1.2,0.5,1.2,
6683,2013,4,Nikola Peković,28,MIN,C,54,54,1663,20.7,0.582,0.0,0.355,13.1,17.6,15.3,5.2,0.9,1.1,9.4,22.9,4.3,1.5,5.9,0.169,2.2,-1.6,0.6,1.1,
6205,2014,5,Nikola Peković,29,MIN,C,31,29,815,16.6,0.502,0.0,0.393,12.1,21.0,16.4,5.7,1.2,1.2,9.8,23.1,0.9,0.2,1.2,0.069,0.3,-2.3,-2.0,0.0,
5717,2015,6,Nikola Peković,30,MIN,C,12,3,156,6.5,0.459,0.0,0.4,5.3,10.3,7.8,10.7,0.3,0.0,13.3,19.5,-0.1,0.0,-0.1,-0.022,-5.1,-2.8,-7.9,-0.2,
7723,2011,1,Nikola Vučević,21,PHI,C,51,15,812,14.3,0.462,0.027,0.117,12.0,21.7,16.8,6.2,1.3,3.1,9.7,19.6,0.2,1.6,1.8,0.109,-2.5,0.3,-2.2,0.0,
7249,2012,2,Nikola Vučević,22,ORL,C,77,77,2559,17.8,0.534,0.003,0.142,12.0,28.4,20.2,9.3,1.2,2.4,13.0,19.3,2.8,2.9,5.7,0.106,0.0,-0.5,-0.5,0.9,
6781,2013,3,Nikola Vučević,23,ORL,C,57,57,1812,18.8,0.536,0.0,0.197,11.5,27.6,19.5,10.2,1.7,2.0,12.9,21.8,1.8,2.6,4.4,0.116,0.1,0.0,0.1,1.0,
6298,2014,4,Nikola Vučević,24,ORL,C,74,74,2529,21.5,0.548,0.005,0.181,10.4,26.0,18.1,11.0,1.1,1.7,10.2,26.0,4.5,2.5,7.0,0.133,2.0,-1.2,0.9,1.8,
5806,2015,5,Nikola Vučević,25,ORL,C,65,60,2037,21.1,0.531,0.009,0.143,9.3,22.2,15.7,15.9,1.3,2.8,10.0,26.8,2.8,2.4,5.2,0.122,1.9,0.0,1.9,2.0,
5327,2016,6,Nikola Vučević,26,ORL,C,75,55,2163,19.1,0.498,0.073,0.155,8.6,31.3,19.6,16.9,1.7,2.8,9.6,24.8,0.8,3.1,4.0,0.088,0.8,0.6,1.4,1.9,
4834,2017,7,Nikola Vučević,27,ORL,C,57,57,1683,19.7,0.533,0.243,0.112,6.6,27.8,17.1,19.9,1.6,3.0,11.0,25.9,1.3,2.3,3.6,0.102,1.7,1.0,2.7,2.0,
4302,2018,8,Nikola Vučević,28,ORL,C,80,80,2510,25.5,0.573,0.171,0.168,9.4,31.9,20.5,21.9,1.6,3.0,9.9,28.0,5.4,4.7,10.1,0.193,5.0,1.7,6.6,5.5,AS
3771,2019,9,Nikola Vučević,29,ORL,C,62,62,1998,21.9,0.549,0.28,0.162,7.3,29.7,18.1,19.5,1.3,2.1,7.4,25.8,3.5,2.9,6.4,0.153,3.7,0.5,4.2,3.1,
3277,2020,10,Nikola Vučević,30,2TM,C,70,70,2348,22.9,0.56,0.315,0.112,6.5,30.9,18.5,21.3,1.3,1.8,7.9,29.3,3.3,3.0,6.3,0.129,4.9,0.4,5.3,4.4,AS
2184,2021,11,Nikola Vučević,31,CHI,C,73,73,2418,18.2,0.533,0.287,0.105,6.6,30.7,18.7,15.2,1.4,2.5,10.1,24.5,1.4,3.2,4.5,0.09,0.8,0.1,0.9,1.8,
2085,2022,12,Nikola Vučević,32,CHI,C,82,82,2746,19.1,0.594,0.302,0.138,6.7,30.2,18.6,14.6,1.1,2.0,10.2,21.9,3.9,4.4,8.3,0.145,1.9,0.7,2.7,3.2,
1078,2023,13,Nikola Vučević,33,CHI,C,76,74,2610,17.7,0.54,0.258,0.107,8.8,25.8,17.1,15.2,1.0,2.4,8.6,23.3,2.7,2.8,5.4,0.1,0.8,-0.7,0.1,1.4,
505,2024,14,Nikola Vučević,34,CHI,C,73,72,2278,20.3,0.611,0.309,0.144,8.3,25.2,16.9,17.1,1.2,2.0,9.7,22.4,4.7,2.6,7.3,0.153,2.5,0.1,2.6,2.7,
55,2025,15,Nikola Vučević,35,CHI,C,9,9,285,20.1,0.654,0.319,0.186,8.9,25.6,17.9,16.0,1.3,0.9,12.2,20.5,0.7,0.3,1.0,0.165,2.9,0.2,3.1,0.4,
267,2025,1,Nique Clifford,23,SAC,SG,5,2,108,7.3,0.425,0.44,0.08,5.1,13.8,9.4,11.6,1.3,2.5,7.2,10.9,0.0,0.1,0.0,0.017,-3.8,-0.2,-4.0,-0.1,
1497,2023,1,Noah Clowney,19,BRK,PF,23,4,370,14.2,0.626,0.355,0.323,7.5,16.7,12.0,6.9,1.1,3.9,12.4,14.2,0.5,0.4,0.9,0.111,-0.8,0.1,-0.7,0.1,
928,2024,2,Noah Clowney,20,BRK,PF,46,20,1042,9.2,0.516,0.702,0.215,4.5,15.8,9.9,5.9,1.1,2.0,10.2,19.0,-0.3,0.8,0.5,0.023,-3.1,-1.0,-4.1,-0.5,
146,2025,3,Noah Clowney,21,BRK,PF,9,3,212,7.9,0.512,0.712,0.318,4.9,14.0,9.0,9.5,0.9,0.0,15.7,17.5,-0.1,-0.1,-0.2,-0.039,-2.7,-3.2,-5.9,-0.2,
348,2025,1,Noah Penda,21,ORL,SF,5,0,45,16.5,0.666,0.182,0.364,12.3,12.2,12.3,15.6,1.0,3.7,13.6,13.6,0.1,0.1,0.2,0.181,1.0,0.0,1.0,0.0,
6297,2014,1,Noah Vonleh,19,CHO,PF,25,0,259,13.2,0.475,0.171,0.342,11.6,25.3,18.3,2.5,0.8,2.7,11.2,17.3,0.1,0.4,0.5,0.085,-2.1,-0.9,-3.1,-0.1,
5805,2015,2,Noah Vonleh,20,POR,PF,78,56,1174,8.6,0.471,0.165,0.183,8.4,19.8,14.1,3.7,1.2,1.7,14.3,13.0,0.0,1.1,1.2,0.047,-3.9,-0.3,-4.2,-0.6,
5326,2016,3,Noah Vonleh,21,POR,PF,74,41,1265,10.8,0.525,0.074,0.348,11.4,22.5,17.0,3.4,1.2,1.7,17.1,13.1,0.6,1.2,1.8,0.069,-3.0,-0.9,-3.9,-0.6,
4833,2017,4,Noah Vonleh,22,2TM,PF,54,16,875,12.8,0.509,0.282,0.248,8.5,30.2,19.2,5.7,1.1,1.6,10.7,14.5,0.5,1.2,1.6,0.09,-1.1,-0.2,-1.3,0.2,
4301,2018,5,Noah Vonleh,23,NYK,PF,68,57,1722,13.9,0.561,0.311,0.355,6.7,25.8,16.0,11.1,1.3,2.5,14.7,14.8,1.5,1.7,3.2,0.09,-1.2,0.5,-0.7,0.6,
3770,2019,6,Noah Vonleh,24,2TM,C,36,1,377,15.5,0.622,0.163,0.348,10.1,25.3,17.4,10.7,1.4,1.3,16.5,13.9,0.6,0.4,1.0,0.127,-1.2,0.3,-1.0,0.1,
3278,2020,7,Noah Vonleh,25,BRK,C,4,0,11,-19.0,0.0,0.667,0.0,0.0,9.6,5.0,10.2,0.0,0.0,40.0,19.8,-0.1,0.0,-0.1,-0.488,-21.3,-5.0,-26.3,-0.1,
2084,2022,8,Noah Vonleh,27,BOS,C,23,1,171,5.9,0.502,0.167,0.083,11.7,18.8,15.3,5.1,0.6,4.0,30.7,9.2,0.0,0.3,0.2,0.06,-7.0,0.7,-6.3,-0.2,
7683,2011,1,Nolan Smith,23,POR,PG,44,4,541,7.8,0.434,0.25,0.156,3.6,8.6,6.0,18.2,1.8,0.4,17.9,19.8,-0.6,0.3,-0.3,-0.029,-4.2,-1.3,-5.5,-0.5,
7204,2012,2,Nolan Smith,24,POR,PG,40,0,288,7.1,0.435,0.246,0.246,2.8,8.2,5.5,19.9,1.3,0.3,18.7,24.7,-0.6,0.1,-0.5,-0.082,-4.7,-2.3,-6.9,-0.4,
371,2025,1,Nolan Traoré,19,BRK,PG,3,0,33,1.6,0.354,0.667,0.222,0.0,3.7,1.7,16.3,2.9,0.0,16.8,15.0,-0.1,0.0,-0.1,-0.112,-9.1,-2.5,-11.6,-0.1,
5727,2015,1,Norman Powell,22,TOR,SG,49,24,725,13.3,0.541,0.389,0.231,2.6,14.8,8.8,10.4,2.1,1.1,11.3,17.8,0.7,0.9,1.6,0.105,-0.5,0.3,-0.3,0.3,
5244,2016,2,Norman Powell,23,TOR,SG,76,18,1368,14.0,0.552,0.342,0.314,2.2,11.8,7.0,9.3,1.9,0.9,10.8,21.1,1.4,1.4,2.8,0.097,-0.6,0.1,-0.5,0.5,
4752,2017,3,Norman Powell,24,TOR,SG,70,18,1062,8.5,0.492,0.497,0.104,1.5,10.9,6.3,11.8,1.7,1.2,14.4,18.9,-0.6,1.2,0.6,0.027,-3.2,0.2,-2.9,-0.3,
4220,2018,4,Norman Powell,25,TOR,SG,60,3,1126,13.3,0.596,0.425,0.188,1.6,11.5,6.7,11.6,1.7,1.0,13.1,19.0,1.0,1.4,2.4,0.102,-0.9,0.2,-0.7,0.4,
3693,2019,5,Norman Powell,26,TOR,SG,52,26,1479,16.8,0.624,0.457,0.256,1.9,11.4,6.8,9.7,1.9,1.4,10.4,21.5,2.3,2.3,4.6,0.15,1.2,0.8,2.0,1.5,
3155,2020,6,Norman Powell,27,2TM,SG,69,58,2205,16.2,0.618,0.453,0.295,2.0,8.8,5.3,9.2,1.8,0.8,10.3,22.6,3.4,1.3,4.7,0.103,1.1,-0.7,0.4,1.3,
2282,2021,7,Norman Powell,28,2TM,SF,45,41,1458,16.3,0.603,0.418,0.385,1.5,9.7,5.4,10.8,1.4,1.4,8.9,23.1,2.4,0.4,2.8,0.093,1.2,-1.5,-0.3,0.6,
1992,2022,8,Norman Powell,29,LAC,SG,60,8,1567,17.1,0.612,0.404,0.39,1.7,10.7,6.3,11.0,1.6,1.0,10.8,26.0,2.1,1.4,3.5,0.107,0.9,-0.7,0.3,0.9,6MOY-4
1185,2023,9,Norman Powell,30,LAC,SG,76,3,1990,13.9,0.626,0.5,0.224,0.9,9.8,5.5,5.9,1.1,1.0,7.3,20.0,2.8,1.3,4.1,0.099,0.4,-1.2,-0.8,0.6,6MOY-4
614,2024,10,Norman Powell,31,LAC,SG,60,60,1958,17.5,0.615,0.453,0.28,1.2,9.6,5.5,10.2,1.8,0.5,9.2,26.1,2.9,2.3,5.3,0.129,1.7,-0.2,1.5,1.8,
149,2025,11,Norman Powell,32,MIA,SG,7,7,209,19.8,0.642,0.371,0.476,1.6,13.8,8.0,11.4,2.2,0.4,11.8,28.3,0.4,0.3,0.7,0.15,2.0,0.1,2.1,0.2,
7374,2011,1,Norris Cole,23,MIA,PG,65,2,1260,7.9,0.452,0.169,0.189,2.1,6.4,4.3,17.0,1.8,0.1,17.7,21.8,-1.4,1.4,0.0,0.0,-4.9,-1.4,-6.3,-1.4,
6897,2012,2,Norris Cole,24,MIA,PG,80,4,1590,7.9,0.483,0.231,0.188,1.5,8.2,5.0,15.2,1.9,0.4,18.4,17.0,-0.8,1.4,0.6,0.019,-4.3,-0.6,-4.9,-1.2,
6429,2013,3,Norris Cole,25,MIA,PG,82,6,2014,8.8,0.497,0.348,0.136,1.1,8.6,5.0,17.9,2.0,0.2,19.3,15.6,-0.5,1.7,1.2,0.029,-2.8,-0.4,-3.1,-0.6,
5938,2014,4,Norris Cole,26,2TM,PG,75,25,1831,10.9,0.483,0.315,0.145,0.9,9.3,5.1,22.2,1.6,0.7,14.3,17.5,0.4,1.0,1.4,0.036,-2.1,-0.7,-2.8,-0.4,
5455,2015,5,Norris Cole,27,NOP,PG,45,23,1198,10.8,0.465,0.211,0.134,0.9,13.5,7.0,22.0,1.5,0.3,12.8,21.7,-0.6,0.5,-0.1,-0.004,-2.9,-0.9,-3.8,-0.5,
